hotel_id,aspect,year_month,avg_sentiment_score,review_count
H004,amenities,2025-01,0.6359638842669401,11
H004,amenities,2025-02,0.5549414157867432,9
H004,amenities,2025-03,0.47296688744896337,19
H004,amenities,2025-04,0.999005126953125,10
H004,amenities,2025-05,0.9986584901809692,10
H004,amenities,2025-06,0.7131642018045697,7
H004,amenities,2025-07,0.9986151605844498,8
H004,amenities,2025-08,0.33285178740819293,6
H004,amenities,2025-09,0.798951143026352,10
H004,amenities,2025-10,0.9986873765786489,12
H004,amenities,2025-11,0.39936313033103943,10
H004,amenities,2025-12,0.798951143026352,10
H004,cleanliness,2024-01,0.9989190101623535,8
H004,cleanliness,2024-02,0.9987282514572143,10
H004,cleanliness,2024-03,-0.20027886629104613,5
H004,cleanliness,2024-04,0.9989190101623535,4
H004,cleanliness,2024-05,0.38450823380396915,13
H004,cleanliness,2024-06,0.5548069741990831,9
H004,cleanliness,2024-07,0.7986393868923187,10
H004,cleanliness,2024-08,0.9990057186646895,11
H004,cleanliness,2024-09,0.9998728036880493,4
H004,cleanliness,2024-10,0.6660734315713247,12
H004,cleanliness,2024-11,0.713214031287602,7
H004,cleanliness,2024-12,0.9991574585437775,8
H004,cleanliness,2025-01,0.5996950745582581,10
H004,cleanliness,2025-02,0.4994121938943863,8
H004,cleanliness,2025-03,0.37423742935061455,16
H004,cleanliness,2025-04,0.9986010789871216,6
H004,cleanliness,2025-05,0.9986010789871216,9
H004,cleanliness,2025-06,0.6654375692208608,6
H004,cleanliness,2025-07,0.9988130331039429,9
H004,cleanliness,2025-08,0.5552308824327257,9
H004,cleanliness,2025-09,0.7129415188516889,7
H004,cleanliness,2025-10,0.9983891248703003,9
H004,cleanliness,2025-11,0.3326979676882426,9
H004,cleanliness,2025-12,0.748807929456234,8
H004,service,2024-01,0.7846167456536066,19
H004,service,2024-02,0.7388280816376209,14
H004,service,2024-03,0.3078059134659944,24
H004,service,2024-04,0.8693024615446726,17
H004,service,2024-05,0.5886070499053369,25
H004,service,2024-06,0.8909450471401215,20
H004,service,2024-07,0.7845746994018554,24
H004,service,2024-08,0.7845391063463121,20
H004,service,2024-09,0.9650327146053315,8
H004,service,2024-10,0.6852165187398592,24
H004,service,2024-11,0.8060367474189172,11
H004,service,2024-12,0.8185129910707474,23
H004,service,2025-01,0.464113046725591,21
H004,service,2025-02,0.8192427708552434,23
H004,service,2025-03,0.7644786869778353,17
H004,service,2025-04,0.6871344765027364,15
H004,service,2025-05,0.8393578141927719,19
H004,service,2025-06,0.6738369435071945,18
H004,service,2025-07,0.7014454266299373,20
H004,service,2025-08,0.813688229237284,26
H004,service,2025-09,0.7478718608617783,18
H004,service,2025-10,0.7154674658904204,35
H004,service,2025-11,0.8988909101486207,24
H004,service,2025-12,0.7089295387268066,21
H005,amenities,2024-01,0.9979652166366577,1
H005,amenities,2024-02,-0.9996500015258789,1
H005,amenities,2024-05,0.9985429445902506,3
H005,amenities,2024-06,-0.9996500015258789,2
H005,amenities,2024-07,-0.9996500015258789,1
H005,amenities,2024-08,0.9988318085670471,2
H005,amenities,2024-09,0.9996984004974365,1
H005,amenities,2024-10,0.3327614963054657,6
H005,amenities,2024-11,-0.0008423924446105957,2
H005,amenities,2025-01,0.9979652166366577,2
H005,amenities,2025-03,0.9988318085670471,2
H005,amenities,2025-04,0.9979652166366577,1
H005,amenities,2025-05,-0.3330199519793193,3
H005,amenities,2025-07,0.33267120520273846,3
H005,amenities,2025-08,2.4199485778808594e-05,1
H005,amenities,2025-09,-0.3337782621383667,2
H005,amenities,2025-10,-0.0008423924446105957,1
H005,amenities,2025-11,0.33267120520273846,3
H005,amenities,2025-12,-0.9991082549095154,1
H005,cleanliness,2024-01,0.9979652166366577,1
H005,cleanliness,2024-02,0.9998728036880493,1
H005,cleanliness,2024-05,0.9979652166366577,2
H005,cleanliness,2024-08,0.9992369413375854,3
H005,cleanliness,2024-09,0.9998728036880493,1
H005,cleanliness,2024-10,0.33227405945460003,3
H005,cleanliness,2024-11,0.9989190101623535,2
H005,cleanliness,2025-01,0.9979652166366577,2
H005,cleanliness,2025-02,0.9998728036880493,1
H005,cleanliness,2025-03,0.9979652166366577,1
H005,cleanliness,2025-04,0.9979652166366577,1
H005,cleanliness,2025-05,0.33354578415552777,3
H005,cleanliness,2025-06,0.9998728036880493,1
H005,cleanliness,2025-07,0.9989190101623535,2
H005,cleanliness,2025-08,0.9998728036880493,2
H005,cleanliness,2025-09,0.9979652166366577,1
H005,cleanliness,2025-10,0.9979652166366577,1
H005,cleanliness,2025-11,0.9989190101623535,2
H005,cleanliness,2025-12,-0.9991082549095154,1
H005,location,2024-01,-0.9970511049032211,3
H005,location,2024-02,-0.0003471970558166504,2
H005,location,2024-03,-0.9956007897853851,2
H005,location,2024-04,-0.9906662106513977,1
H005,location,2024-05,-0.4948069602251053,3
H005,location,2024-06,-0.9987984895706177,2
H005,location,2024-07,0.0001150965690612793,2
H005,location,2024-08,0.9976783394813538,1
H005,location,2024-09,0.5016931295394897,4
H005,location,2024-10,-0.9980971614519755,2
H005,location,2024-11,-0.14110693761280604,4
H005,location,2024-12,-0.994468799659184,4
H005,location,2025-01,-0.4245497669492449,6
H005,location,2025-02,-0.4953000247478485,3
H005,location,2025-03,-0.32664499680201214,4
H005,location,2025-04,0.9998801946640015,1
H005,location,2025-05,-0.1994367003440857,4
H005,location,2025-06,-0.3292938272158305,2
H005,location,2025-07,-0.32749799887339276,2
H005,location,2025-08,-0.9959540764490763,3
H005,location,2025-09,-0.14140750680650985,5
H005,location,2025-10,-0.2483520358800888,6
H005,location,2025-11,-0.9982473452885946,3
H005,location,2025-12,-0.49410173296928406,3
H005,value,2024-01,-0.9960169196128845,1
H005,value,2025-01,-0.9960169196128845,1
H005,value,2025-12,-0.9960169196128845,1
H006,amenities,2024-01,-0.13305555979410807,25
H006,amenities,2024-02,-0.24110362242008077,25
H006,amenities,2024-03,-0.1889246492772489,30
H006,amenities,2024-04,-0.3908520418664683,20
H006,amenities,2024-05,-0.18708394467830658,26
H006,amenities,2024-06,0.2001910537481308,14
H006,amenities,2024-07,-0.21381518244743347,24
H006,amenities,2024-08,-0.05517154766453637,30
H006,amenities,2024-09,-0.02531747940259102,32
H006,amenities,2024-10,-0.15119445504564227,29
H006,amenities,2024-11,-0.16087895439517114,26
H006,amenities,2024-12,-0.0997626468539238,34
H006,amenities,2025-01,-0.09056897416259303,27
H006,amenities,2025-02,0.00029728934168815613,28
H006,amenities,2025-03,-0.3508699278573732,30
H006,amenities,2025-04,-0.094795632930029,34
H006,amenities,2025-05,-0.17607798120554755,26
H006,amenities,2025-06,-0.21021630575782374,30
H006,amenities,2025-07,-0.1107387642065684,28
H006,amenities,2025-08,-0.11730792417245753,29
H006,amenities,2025-09,-0.14258708102362497,28
H006,amenities,2025-10,-0.17207951175755468,23
H006,amenities,2025-11,-0.19974976062774658,20
H006,amenities,2025-12,0.09112786343603423,30
H006,service,2024-01,0.9639149863144447,24
H006,service,2024-02,0.9650962209701538,20
H006,service,2024-03,0.8617734085111057,29
H006,service,2024-04,0.861663742498918,20
H006,service,2024-05,0.8950288357405827,28
H006,service,2024-06,0.9814209122406808,15
H006,service,2024-07,0.9758166239179414,25
H006,service,2024-08,0.9073062769828304,28
H006,service,2024-09,0.9153036243385739,33
H006,service,2024-10,0.7120606955140829,26
H006,service,2024-11,0.9099248826503754,28
H006,service,2024-12,0.9674937420113142,39
H006,service,2025-01,0.894968593942708,25
H006,service,2025-02,0.9730050609661982,24
H006,service,2025-03,0.9857672786712647,23
H006,service,2025-04,0.9002059785758748,33
H006,service,2025-05,0.8451339293409277,24
H006,service,2025-06,0.9863424599170685,25
H006,service,2025-07,0.9515329599380493,18
H006,service,2025-08,0.9370430888131608,35
H006,service,2025-09,0.9720191931724549,23
H006,service,2025-10,0.962946046482433,30
H006,service,2025-11,0.9478695154190063,18
H006,service,2025-12,0.9189261265776374,39
H007,amenities,2024-01,0.9993882656097413,5
H007,amenities,2024-02,0.3396295706431071,3
H007,amenities,2024-03,0.9993563592433929,4
H007,amenities,2024-04,0.9996984004974365,1
H007,amenities,2024-05,0.9996984004974365,1
H007,amenities,2024-06,-0.33283936977386475,3
H007,amenities,2024-07,-0.9889415800571442,2
H007,amenities,2024-08,0.9998809099197388,1
H007,amenities,2024-10,0.00038632750511169434,2
H007,amenities,2024-11,-0.978774905204773,1
H007,amenities,2024-12,0.9998809099197388,1
H007,amenities,2025-01,0.9998200734456381,3
H007,amenities,2025-02,0.2039687752723694,4
H007,amenities,2025-03,0.3396904071172078,3
H007,amenities,2025-04,0.9991815090179443,3
H007,amenities,2025-05,0.9989230632781982,1
H007,amenities,2025-06,0.9993563592433929,3
H007,amenities,2025-07,0.9989230632781982,6
H007,amenities,2025-08,0.6660166482130686,5
H007,amenities,2025-09,0.9996984004974365,1
H007,amenities,2025-10,0.9991146326065063,5
H007,amenities,2025-11,0.9993882656097413,5
H007,amenities,2025-12,0.9998809099197388,1
H007,cleanliness,2024-01,0.9989190101623535,2
H007,cleanliness,2024-02,0.9989190101623535,2
H007,cleanliness,2024-03,0.9989190101623535,2
H007,cleanliness,2024-04,0.9998728036880493,1
H007,cleanliness,2024-05,0.9998728036880493,1
H007,cleanliness,2024-06,-0.33278123537699383,3
H007,cleanliness,2024-07,-0.9991082549095154,1
H007,cleanliness,2024-08,0.9998728036880493,2
H007,cleanliness,2024-10,-0.9991082549095154,1
H007,cleanliness,2024-11,0.9998728036880493,1
H007,cleanliness,2024-12,0.9998728036880493,1
H007,cleanliness,2025-01,0.9998728036880493,1
H007,cleanliness,2025-02,-0.000571519136428833,2
H007,cleanliness,2025-03,0.9989190101623535,2
H007,cleanliness,2025-04,0.9989190101623535,2
H007,cleanliness,2025-05,0.9989190101623535,2
H007,cleanliness,2025-06,0.9992369413375854,3
H007,cleanliness,2025-07,0.9979652166366577,3
H007,cleanliness,2025-08,0.49917374551296234,4
H007,cleanliness,2025-10,0.9986010789871216,3
H007,cleanliness,2025-11,0.9989190101623535,2
H007,cleanliness,2025-12,0.9998728036880493,2
H007,location,2024-01,0.33378397425015766,6
H007,location,2024-02,-0.5912161111831665,5
H007,location,2024-03,0.9991550445556641,1
H007,location,2024-04,-0.3316786289215088,3
H007,location,2024-05,0.9991550445556641,1
H007,location,2024-06,-0.6614744265874227,5
H007,location,2024-07,0.14386552572250366,7
H007,location,2024-08,-0.9912115732828776,3
H007,location,2024-09,0.9995176196098328,2
H007,location,2024-10,0.33397992451985675,3
H007,location,2024-11,0.001392364501953125,2
H007,location,2024-12,0.001392364501953125,2
H007,location,2025-01,0.5005433410406113,3
H007,location,2025-02,0.9995176196098328,2
H007,location,2025-03,0.000804513692855835,2
H007,location,2025-04,0.6001048922538758,5
H007,location,2025-05,0.0012110769748687744,4
H007,location,2025-06,-0.9970954656600952,1
H007,location,2025-07,0.0012110769748687744,4
H007,location,2025-08,0.005423009395599365,4
H007,location,2025-09,0.9993967612584432,3
H007,location,2025-10,0.0010297894477844238,4
H007,location,2025-11,-0.9970954656600952,1
H007,location,2025-12,0.9998801946640015,2
H007,value,2024-01,-0.9989139835039774,6
H007,value,2024-02,-0.9966374370786879,9
H007,value,2024-03,-0.9988702535629272,6
H007,value,2024-04,-0.99885151215962,7
H007,value,2024-05,-0.998776546546391,7
H007,value,2024-06,-0.9982471108436585,5
H007,value,2024-07,-0.9964075312018394,8
H007,value,2024-08,-0.9986406763394674,9
H007,value,2024-09,-0.9988702535629272,2
H007,value,2024-10,-0.9988702535629272,6
H007,value,2024-11,-0.9959245238985334,6
H007,value,2024-12,-0.9990014433860779,4
H007,value,2025-01,-0.9985532164573669,8
H007,value,2025-02,-0.9955428938070933,6
H007,value,2025-03,-0.9921718041102091,3
H007,value,2025-04,-0.9989030510187149,8
H007,value,2025-05,-0.998884830209944,9
H007,value,2025-06,-0.9988440155982972,5
H007,value,2025-07,-0.9988556769159105,9
H007,value,2025-08,-0.9989139835039774,6
H007,value,2025-09,-0.9988702535629272,4
H007,value,2025-10,-0.9989489674568176,5
H007,value,2025-11,-0.9988140293530056,7
H007,value,2025-12,-0.9988440155982972,5
H008,location,2024-01,0.0012015581130981445,8
H008,location,2024-02,-0.6615495185057322,6
H008,location,2024-03,-0.49742491543293,4
H008,location,2024-04,-0.6615687161684036,11
H008,location,2024-05,-0.5979759573936463,5
H008,location,2024-06,-0.712006321975163,7
H008,location,2024-07,-0.28147042223385405,11
H008,location,2024-08,-0.3981254816055298,9
H008,location,2024-09,-0.8863442308372922,14
H008,location,2024-10,-0.24633021652698517,6
H008,location,2024-11,-0.33166218797365826,4
H008,location,2024-12,-0.24846479296684265,6
H008,location,2025-01,0.0014882087707519531,5
H008,location,2025-02,0.5559930006663004,6
H008,location,2025-03,-0.9975460171699524,2
H008,location,2025-04,-0.19848806858062745,10
H008,location,2025-05,-0.14029968636376516,9
H008,location,2025-06,-0.7118560246058873,6
H008,location,2025-07,0.9998669624328613,1
H008,location,2025-08,-0.9953344133165147,7
H008,location,2025-09,-0.24846148490905762,8
H008,location,2025-10,0.1487042989049639,7
H008,location,2025-11,-0.3312319914499919,5
H008,location,2025-12,-0.19842791557312012,7
H008,service,2024-01,0.7141116516930717,7
H008,service,2024-02,0.9991939514875412,4
H008,service,2024-03,-0.9979090690612793,2
H008,service,2024-04,0.3332229455312093,3
H008,service,2024-06,0.9994077205657959,5
H008,service,2024-07,-0.19947416782379152,5
H008,service,2024-08,0.7994683802127838,10
H008,service,2024-09,0.7996622264385224,10
H008,service,2024-10,-0.19969724416732787,5
H008,service,2024-11,-0.3322589596112569,3
H008,service,2024-12,0.9990412592887878,3
H008,service,2025-01,0.9994484384854635,3
H008,service,2025-02,0.9992448488871256,3
H008,service,2025-03,0.9996520280838013,1
H008,service,2025-04,0.9994484384854635,3
H008,service,2025-05,0.49937213957309723,4
H008,service,2025-06,0.3330193559328715,3
H008,service,2025-07,0.9996520280838013,1
H008,service,2025-08,0.9993466436862946,6
H008,service,2025-09,0.0005660951137542725,2
H008,service,2025-10,0.3328157663345337,3
H008,service,2025-11,0.0004399418830871582,4
H008,service,2025-12,0.33330704768498737,6
H008,value,2024-02,-0.9960169196128845,1
H008,value,2024-03,-0.9960169196128845,2
H008,value,2024-04,-0.9960169196128845,1
H008,value,2024-07,-0.9960169196128845,2
H008,value,2024-08,-0.9960169196128845,1
H008,value,2024-09,-0.9960169196128845,1
H008,value,2025-01,-0.9960169196128845,1
H008,value,2025-06,-0.9960169196128845,1
H008,value,2025-08,-0.9960169196128845,1
H008,value,2025-11,-0.9960169196128845,2
H008,value,2025-12,-0.9960169196128845,1
H009,amenities,2024-01,0.9036479535556975,18
H009,amenities,2024-02,0.8327940851449966,19
H009,amenities,2024-03,0.9991042990433542,19
H009,amenities,2024-04,0.8992895662784577,18
H009,amenities,2024-05,0.9990559875965118,10
H009,amenities,2024-06,0.7771836055649651,9
H009,amenities,2024-07,0.9990648263030582,17
H009,amenities,2024-08,0.9989862527166095,12
H009,amenities,2024-09,0.8878388769096799,17
H009,amenities,2024-10,0.9988437481224537,15
H009,amenities,2024-11,0.8815929048201617,17
H009,amenities,2024-12,0.8816272406017079,17
H009,amenities,2025-01,0.9990294610752779,15
H009,amenities,2025-02,0.8172877105799589,11
H009,amenities,2025-03,0.91233324745427,21
H009,amenities,2025-04,0.9992531125362103,12
H009,amenities,2025-05,0.9036636324155898,20
H009,amenities,2025-06,0.9992501775423686,13
H009,amenities,2025-07,0.9992926210165024,16
H009,amenities,2025-08,0.9992709632577568,26
H009,amenities,2025-09,0.4994746781885624,15
H009,amenities,2025-10,0.922139938061054,22
H009,amenities,2025-11,0.9990122094750404,15
H009,amenities,2025-12,0.9988483972847462,14
H009,location,2024-01,-0.9975460171699524,11
H009,location,2024-02,-0.9975460171699524,4
H009,location,2024-03,-0.9975460171699524,11
H009,location,2024-04,-0.9975460171699524,5
H009,location,2024-05,-0.9975460171699524,7
H009,location,2024-06,-0.9975460171699524,2
H009,location,2024-07,-0.9975460171699524,13
H009,location,2024-08,-0.9975460171699524,4
H009,location,2024-09,-0.9975460171699524,4
H009,location,2024-10,-0.9975460171699524,10
H009,location,2024-11,-0.9975460171699524,8
H009,location,2024-12,-0.9975460171699524,7
H009,location,2025-01,-0.9975460171699524,6
H009,location,2025-02,-0.9975460171699524,6
H009,location,2025-03,-0.9975460171699524,7
H009,location,2025-04,-0.9975460171699524,4
H009,location,2025-05,-0.9975460171699524,12
H009,location,2025-06,-0.9975460171699524,6
H009,location,2025-07,-0.9975460171699524,6
H009,location,2025-08,-0.9975460171699524,7
H009,location,2025-09,-0.9975460171699524,7
H009,location,2025-10,-0.9975460171699524,9
H009,location,2025-11,-0.9975460171699524,5
H009,location,2025-12,-0.9975460171699524,10
H009,service,2024-01,0.9981380701065063,11
H009,service,2024-02,0.9981380701065063,3
H009,service,2024-03,0.9981380701065063,5
H009,service,2024-04,0.9981380701065063,4
